Free Cash Flow,Repurchase Of Capital Stock,Repayment Of Debt,Issuance Of Debt,Issuance Of Capital Stock,Interest Paid Supplemental Data,Income Tax Paid Supplemental Data,End Cash Position,Beginning Cash Position,Effect Of Exchange Rate Changes,Changes In Cash,Financing Cash Flow,Cash Flow From Continuing Financing Activities,Net Other Financing Charges,Cash Dividends Paid,Common Stock Dividend Paid,Net Preferred Stock Issuance,Preferred Stock Payments,Preferred Stock Issuance,Net Common Stock Issuance,Common Stock Payments,Net Issuance Payments Of Debt,Net Short Term Debt Issuance,Net Long Term Debt Issuance,Long Term Debt Payments,Long Term Debt Issuance,Investing Cash Flow,Cash Flow From Continuing Investing Activities,Net Other Investing Changes,Net Investment Purchase And Sale,Sale Of Investment,Purchase Of Investment,Operating Cash Flow,Cash Flow From Continuing Operating Activities,Change In Working Capital,Change In Other Working Capital,Change In Other Current Assets,Change In Payables And Accrued Expense,Change In Payable,Change In Account Payable,Change In Receivables,Changes In Account Receivables,Other Non Cash Items,Deferred Tax,Deferred Income Tax,Depreciation Amortization Depletion,Depreciation And Amortization,Net Income From Continuing Operations
107119000000.0,-10596000000.0,-45556000000.0,78442000000.0,0.0,23143000000.0,4355000000.0,567234000000.0,740834000000.0,-16643000000.0,-156957000000.0,-126257000000.0,-126257000000.0,2439000000.0,-13562000000.0,0.0,-7434000000.0,-7434000000.0,0.0,-3162000000.0,-3162000000.0,23902000000.0,-8984000000.0,32886000000.0,-45556000000.0,78442000000.0,-137819000000.0,-137819000000.0,-11932000000.0,12467000000.0,172401000000.0,-159934000000.0,107119000000.0,107119000000.0,32686000000.0,-76000000.0,-2882000000.0,58614000000.0,58614000000.0,58614000000.0,-22970000000.0,-22970000000.0,26055000000.0,-2738000000.0,-2738000000.0,7051000000.0,7051000000.0,37676000000.0
78084000000.0,-20983000000.0,-54932000000.0,82409000000.0,7350000000.0,5142000000.0,18737000000.0,740834000000.0,527609000000.0,-11508000000.0,224733000000.0,275993000000.0,275993000000.0,-5731000000.0,-12858000000.0,0.0,4775000000.0,-2575000000.0,7350000000.0,-18408000000.0,-18408000000.0,35250000000.0,7773000000.0,27477000000.0,-54932000000.0,82409000000.0,-129344000000.0,-129344000000.0,-11044000000.0,-96821000000.0,263720000000.0,-360541000000.0,78084000000.0,78084000000.0,35901000000.0,16885000000.0,-11745000000.0,43162000000.0,43162000000.0,43162000000.0,-12401000000.0,-12401000000.0,-8575000000.0,3748000000.0,3748000000.0,7932000000.0,7932000000.0,48334000000.0
-79910000000.0,-7947000000.0,-105055000000.0,78686000000.0,4500000000.0,13077000000.0,7661000000.0,527609000000.0,263631000000.0,9155000000.0,254823000000.0,596645000000.0,596645000000.0,420000000.0,-12690000000.0,0.0,3070000000.0,-1430000000.0,4500000000.0,-6517000000.0,-6517000000.0,-21931000000.0,4438000000.0,-26369000000.0,-105055000000.0,78686000000.0,-261912000000.0,-261912000000.0,-7341000000.0,-180752000000.0,228793000000.0,-409545000000.0,-79910000000.0,-79910000000.0,-144904000000.0,-92285000000.0,-42434000000.0,7827000000.0,7827000000.0,7827000000.0,-18012000000.0,-18012000000.0,13750000000.0,-3981000000.0,-3981000000.0,8614000000.0,8614000000.0,29131000000.0
6046000000.0,-28076000000.0,-69610000000.0,61085000000.0,5000000000.0,29918000000.0,5624000000.0,263631000000.0,278793000000.0,-182000000.0,-14980000000.0,32987000000.0,32987000000.0,3143000000.0,-12343000000.0,-12343000000.0,925000000.0,-4075000000.0,5000000000.0,-24001000000.0,-24001000000.0,-37086000000.0,-28561000000.0,-8525000000.0,-69610000000.0,61085000000.0,-54013000000.0,-54013000000.0,-5035000000.0,-129772000000.0,125804000000.0,-255576000000.0,6046000000.0,6046000000.0,-61178000000.0,-42799000000.0,-17949000000.0,-352000000.0,-352000000.0,-352000000.0,-78000000.0,-78000000.0,15891000000.0,949000000.0,949000000.0,8368000000.0,8368000000.0,36431000000.0
